지점,지점명,일시(UTC),기압(hPa),고도(gpm),풍향(deg),풍속(knot)
47122,오산,2014-06-21 12:00,300,9520,250,89
47122,오산,2014-06-21 12:00,400,7430,265,26
47122,오산,2014-06-21 12:00,500,5740,305,7
47122,오산,2014-06-21 12:00,700,3068,230,5
47122,오산,2014-06-21 12:00,850,1456,110,4
47122,오산,2014-06-21 12:00,925,734,90,8
47122,오산,2014-06-21 12:00,1000,56,175,2
47122,오산,2014-06-21 18:00,20,26830,,
47122,오산,2014-06-21 18:00,30,24160,,
47122,오산,2014-06-21 18:00,50,20890,,
47122,오산,2014-06-21 18:00,70,18780,265,26
47122,오산,2014-06-21 18:00,100,16600,270,50
47122,오산,2014-06-21 18:00,150,14070,260,106
47122,오산,2014-06-21 18:00,200,12210,255,122
47122,오산,2014-06-21 18:00,250,10720,255,101
47122,오산,2014-06-21 18:00,300,9460,265,68
47122,오산,2014-06-21 18:00,400,7400,270,13
47122,오산,2014-06-21 18:00,500,5720,285,10
47122,오산,2014-06-21 18:00,700,3060,325,6
47122,오산,2014-06-21 18:00,850,1451,75,7
47122,오산,2014-06-21 18:00,925,732,105,6
47122,오산,2014-06-21 18:00,1000,60,85,2
47122,오산,2014-06-22 00:00,20,27010,90,18
47122,오산,2014-06-22 00:00,30,24290,95,15
47122,오산,2014-06-22 00:00,50,20950,355,3
47122,오산,2014-06-22 00:00,70,18830,290,25
47122,오산,2014-06-22 00:00,100,16610,260,50
47122,오산,2014-06-22 00:00,150,14060,265,114
47122,오산,2014-06-22 00:00,200,12200,255,111
47122,오산,2014-06-22 00:00,250,10710,260,118
47122,오산,2014-06-22 00:00,300,9450,265,62
47122,오산,2014-06-22 00:00,400,7400,270,23
47122,오산,2014-06-22 00:00,500,5730,275,20
47122,오산,2014-06-22 00:00,700,3062,330,4
47122,오산,2014-06-22 00:00,850,1452,35,9
47122,오산,2014-06-22 00:00,925,735,70,5
47122,오산,2014-06-22 00:00,1000,65,100,2
47122,오산,2014-06-22 06:00,20,27110,,
47122,오산,2014-06-22 06:00,30,24400,,
47122,오산,2014-06-22 06:00,50,21050,285,83
47122,오산,2014-06-22 06:00,70,18920,280,81
47122,오산,2014-06-22 06:00,100,16690,,
47122,오산,2014-06-22 06:00,150,14120,255,108
47122,오산,2014-06-22 06:00,200,12250,245,116
47122,오산,2014-06-22 06:00,250,10760,250,91
47122,오산,2014-06-22 06:00,300,9480,270,74
47122,오산,2014-06-22 06:00,400,7410,265,23
47122,오산,2014-06-22 06:00,500,5730,275,13
47122,오산,2014-06-22 06:00,700,3065,260,4
47122,오산,2014-06-22 06:00,850,1450,110,2
47122,오산,2014-06-22 06:00,925,727,250,4
47122,오산,2014-06-22 06:00,1000,47,,
47122,오산,2014-06-22 12:00,20,26760,300,53
47122,오산,2014-06-22 12:00,30,24110,305,51
47122,오산,2014-06-22 12:00,50,20830,280,20
47122,오산,2014-06-22 12:00,70,18730,260,11
47122,오산,2014-06-22 12:00,100,16520,265,59
47122,오산,2014-06-22 12:00,150,13970,255,88
47122,오산,2014-06-22 12:00,200,12100,255,58
47122,오산,2014-06-22 12:00,250,10630,270,51
47122,오산,2014-06-22 12:00,300,9400,270,24
47122,오산,2014-06-22 12:00,400,7360,255,19
47122,오산,2014-06-22 12:00,500,5700,260,21
47122,오산,2014-06-22 12:00,700,3049,245,8
47122,오산,2014-06-22 12:00,850,1440,260,6
47122,오산,2014-06-22 12:00,925,721,310,10
47122,오산,2014-06-22 12:00,1000,,,
47122,오산,2014-06-22 18:00,20,26730,,
47122,오산,2014-06-22 18:00,30,24080,90,6
47122,오산,2014-06-22 18:00,50,20810,275,6
47122,오산,2014-06-22 18:00,70,18720,290,29
47122,오산,2014-06-22 18:00,100,16500,270,43
47122,오산,2014-06-22 18:00,150,13940,275,71
47122,오산,2014-06-22 18:00,200,12070,270,56
47122,오산,2014-06-22 18:00,250,10590,275,42
47122,오산,2014-06-22 18:00,300,9370,260,19
47122,오산,2014-06-22 18:00,400,7350,280,20
47122,오산,2014-06-22 18:00,500,5690,300,21
47122,오산,2014-06-22 18:00,700,3043,280,11
47122,오산,2014-06-22 18:00,850,1440,250,6
47122,오산,2014-06-22 18:00,925,724,225,4
47122,오산,2014-06-22 18:00,1000,55,0,0
47122,오산,2014-06-23 00:00,10,31930,,
47122,오산,2014-06-23 00:00,20,27070,,
47122,오산,2014-06-23 00:00,30,24330,290,58
47122,오산,2014-06-23 00:00,50,20970,,
47122,오산,2014-06-23 00:00,70,18830,275,21
47122,오산,2014-06-23 00:00,100,16580,285,43
47122,오산,2014-06-23 00:00,150,14000,265,70
47122,오산,2014-06-23 00:00,200,12130,260,81
47122,오산,2014-06-23 00:00,250,10660,265,64
47122,오산,2014-06-23 00:00,300,9430,280,65
47122,오산,2014-06-23 00:00,400,7380,275,32
47122,오산,2014-06-23 00:00,500,5710,260,21
47122,오산,2014-06-23 00:00,700,3047,280,12
47122,오산,2014-06-23 00:00,850,1441,275,8
47122,오산,2014-06-23 00:00,925,728,285,7
47122,오산,2014-06-23 00:00,1000,60,260,1
47122,오산,2014-06-23 06:00,50,20980,,
47122,오산,2014-06-23 06:00,70,18830,,
47122,오산,2014-06-23 06:00,100,16590,,
47122,오산,2014-06-23 06:00,150,14010,,
47122,오산,2014-06-23 06:00,200,12140,,
47122,오산,2014-06-23 06:00,250,10650,210,78
47122,오산,2014-06-23 06:00,300,9410,265,53
47122,오산,2014-06-23 06:00,400,7370,270,37
47122,오산,2014-06-23 06:00,500,5700,245,16
47122,오산,2014-06-23 06:00,700,3042,265,11
47122,오산,2014-06-23 06:00,850,1434,260,7
47122,오산,2014-06-23 06:00,925,715,265,10
47122,오산,2014-06-23 06:00,1000,,,
47122,오산,2014-06-23 12:00,20,26760,,
47122,오산,2014-06-23 12:00,30,24100,320,58
47122,오산,2014-06-23 12:00,50,20820,,
47122,오산,2014-06-23 12:00,70,18720,,
47122,오산,2014-06-23 12:00,100,16500,280,44
47122,오산,2014-06-23 12:00,150,13940,270,52
47122,오산,2014-06-23 12:00,200,12070,280,34
47122,오산,2014-06-23 12:00,250,10590,320,23
47122,오산,2014-06-23 12:00,300,9370,350,15
47122,오산,2014-06-23 12:00,400,7340,300,12
47122,오산,2014-06-23 12:00,500,5680,280,18
47122,오산,2014-06-23 12:00,700,3030,290,17
47122,오산,2014-06-23 12:00,850,1427,255,5
47122,오산,2014-06-23 12:00,925,710,320,12
47122,오산,2014-06-23 12:00,1000,,,
47122,오산,2014-06-23 18:00,20,26740,,
47122,오산,2014-06-23 18:00,30,24080,,
47122,오산,2014-06-23 18:00,50,20800,325,12
47122,오산,2014-06-23 18:00,70,18690,305,17
47122,오산,2014-06-23 18:00,100,16470,290,44
47122,오산,2014-06-23 18:00,150,13910,290,46
47122,오산,2014-06-23 18:00,200,12040,295,45
47122,오산,2014-06-23 18:00,250,10590,310,40
47122,오산,2014-06-23 18:00,300,9380,305,35
47122,오산,2014-06-23 18:00,400,7350,310,25
47122,오산,2014-06-23 18:00,500,5680,305,22
47122,오산,2014-06-23 18:00,700,3034,310,14
47122,오산,2014-06-23 18:00,850,1431,280,10
47122,오산,2014-06-23 18:00,925,715,275,11
47122,오산,2014-06-23 18:00,1000,,,
47122,오산,2014-06-24 00:00,10,31730,95,26
47122,오산,2014-06-24 00:00,20,26970,95,17
47122,오산,2014-06-24 00:00,30,24250,115,11
47122,오산,2014-06-24 00:00,50,20920,330,19
47122,오산,2014-06-24 00:00,70,18780,290,26
47122,오산,2014-06-24 00:00,100,16540,295,36
47122,오산,2014-06-24 00:00,150,13970,290,45
47122,오산,2014-06-24 00:00,200,12100,300,60
47122,오산,2014-06-24 00:00,250,10650,300,48
47122,오산,2014-06-24 00:00,300,9420,300,44
47122,오산,2014-06-24 00:00,400,7380,305,42
47122,오산,2014-06-24 00:00,500,5700,305,29
47122,오산,2014-06-24 00:00,700,3036,310,16
47122,오산,2014-06-24 00:00,850,1434,315,7
47122,오산,2014-06-24 00:00,925,720,275,5
47122,오산,2014-06-24 00:00,1000,52,250,1
47122,오산,2014-06-24 06:00,30,24310,,
47122,오산,2014-06-24 06:00,50,20960,,
47122,오산,2014-06-24 06:00,70,18810,,
47122,오산,2014-06-24 06:00,100,16570,280,43
47122,오산,2014-06-24 06:00,150,13990,290,46
47122,오산,2014-06-24 06:00,200,12130,285,72
47122,오산,2014-06-24 06:00,250,10690,290,72
47122,오산,2014-06-24 06:00,300,9450,305,55
47122,오산,2014-06-24 06:00,400,7400,320,42
47122,오산,2014-06-24 06:00,500,5720,320,35
47122,오산,2014-06-24 06:00,700,3046,360,9
47122,오산,2014-06-24 06:00,850,1441,295,10
47122,오산,2014-06-24 06:00,925,722,245,7
47122,오산,2014-06-24 06:00,1000,44,,
47122,오산,2014-06-24 12:00,20,26760,55,15
47122,오산,2014-06-24 12:00,30,24110,55,11
47122,오산,2014-06-24 12:00,50,20830,320,12
47122,오산,2014-06-24 12:00,70,18730,300,29
47122,오산,2014-06-24 12:00,100,16520,305,43
47122,오산,2014-06-24 12:00,150,13960,300,56
47122,오산,2014-06-24 12:00,200,12120,310,61
47122,오산,2014-06-24 12:00,250,10670,315,53
47122,오산,2014-06-24 12:00,300,9450,310,39
47122,오산,2014-06-24 12:00,400,7410,310,31
47122,오산,2014-06-24 12:00,500,5730,315,25
47122,오산,2014-06-24 12:00,700,3048,10,3
47122,오산,2014-06-24 12:00,850,1440,260,6
47122,오산,2014-06-24 12:00,925,720,245,8
47122,오산,2014-06-24 12:00,1000,45,,
47122,오산,2014-06-24 18:00,20,26750,85,23
47122,오산,2014-06-24 18:00,30,24090,60,7
47122,오산,2014-06-24 18:00,50,20830,345,8
47122,오산,2014-06-24 18:00,70,18710,330,22
47122,오산,2014-06-24 18:00,100,16510,305,46
47122,오산,2014-06-24 18:00,150,13980,305,78
47122,오산,2014-06-24 18:00,200,12150,315,91
47122,오산,2014-06-24 18:00,250,10700,305,63
47122,오산,2014-06-24 18:00,300,9470,310,53
47122,오산,2014-06-24 18:00,400,7420,315,34
47122,오산,2014-06-24 18:00,500,5740,315,25
47122,오산,2014-06-24 18:00,700,3062,335,3
47122,오산,2014-06-24 18:00,850,1453,280,5
47122,오산,2014-06-24 18:00,925,736,255,3
47122,오산,2014-06-24 18:00,1000,66,230,2
47122,오산,2014-06-25 00:00,20,26950,95,21
47122,오산,2014-06-25 00:00,30,24250,75,13
47122,오산,2014-06-25 00:00,50,20920,350,9
47122,오산,2014-06-25 00:00,70,18790,315,24
47122,오산,2014-06-25 00:00,100,16580,310,47
47122,오산,2014-06-25 00:00,150,14060,300,90
47122,오산,2014-06-25 00:00,200,12240,300,75
47122,오산,2014-06-25 00:00,250,10780,310,74
47122,오산,2014-06-25 00:00,300,9520,305,46
47122,오산,2014-06-25 00:00,400,7460,320,35
47122,오산,2014-06-25 00:00,500,5760,315,20
47122,오산,2014-06-25 00:00,700,3073,325,5
47122,오산,2014-06-25 00:00,850,1457,25,4
47122,오산,2014-06-25 00:00,925,740,60,2
47122,오산,2014-06-25 00:00,1000,71,125,2
47122,오산,2014-06-25 06:00,20,27050,,
47122,오산,2014-06-25 06:00,30,24330,,
47122,오산,2014-06-25 06:00,50,21000,,
47122,오산,2014-06-25 06:00,70,18870,,
47122,오산,2014-06-25 06:00,100,16660,5,48
47122,오산,2014-06-25 06:00,150,14140,,
47122,오산,2014-06-25 06:00,200,12330,,
47122,오산,2014-06-25 06:00,250,10850,,
47122,오산,2014-06-25 06:00,300,9590,,
47122,오산,2014-06-25 06:00,400,7490,,
47122,오산,2014-06-25 06:00,500,5780,,
47122,오산,2014-06-25 06:00,700,3085,150,20
47122,오산,2014-06-25 06:00,850,1468,310,3
47122,오산,2014-06-25 06:00,925,746,245,2
47122,오산,2014-06-25 06:00,1000,65,0,0
47122,오산,2014-06-25 12:00,20,26810,,
47122,오산,2014-06-25 12:00,30,24150,,
47122,오산,2014-06-25 12:00,50,20870,340,128
47122,오산,2014-06-25 12:00,70,18780,340,128
47122,오산,2014-06-25 12:00,100,16600,,
47122,오산,2014-06-25 12:00,150,14100,,
47122,오산,2014-06-25 12:00,200,12300,,
47122,오산,2014-06-25 12:00,250,10830,,
47122,오산,2014-06-25 12:00,300,9560,340,52
47122,오산,2014-06-25 12:00,400,7470,,
47122,오산,2014-06-25 12:00,500,5770,,
47122,오산,2014-06-25 12:00,700,3078,290,3
47122,오산,2014-06-25 12:00,850,1459,165,10
47122,오산,2014-06-25 12:00,925,736,215,2
47122,오산,2014-06-25 12:00,1000,59,265,2
47122,오산,2014-06-25 18:00,20,26790,345,67
47122,오산,2014-06-25 18:00,30,24150,,
47122,오산,2014-06-25 18:00,50,20880,340,97
47122,오산,2014-06-25 18:00,70,18780,340,115
47122,오산,2014-06-25 18:00,100,16600,,
47122,오산,2014-06-25 18:00,150,14100,,
47122,오산,2014-06-25 18:00,200,12270,,
47122,오산,2014-06-25 18:00,250,10810,,
47122,오산,2014-06-25 18:00,300,9560,,
47122,오산,2014-06-25 18:00,400,7470,,
47122,오산,2014-06-25 18:00,500,5770,200,2
47122,오산,2014-06-25 18:00,700,3082,210,4
47122,오산,2014-06-25 18:00,850,1465,225,7
47122,오산,2014-06-25 18:00,925,746,265,6
47122,오산,2014-06-25 18:00,1000,74,255,3
47122,오산,2014-06-26 00:00,20,27050,,
47122,오산,2014-06-26 00:00,30,24310,,
47122,오산,2014-06-26 00:00,50,20980,,
47122,오산,2014-06-26 00:00,70,18860,,
47122,오산,2014-06-26 00:00,100,16660,,
47122,오산,2014-06-26 00:00,150,14140,,
47122,오산,2014-06-26 00:00,200,12290,,
47122,오산,2014-06-26 00:00,250,10820,,
47122,오산,2014-06-26 00:00,300,9560,,
47122,오산,2014-06-26 00:00,400,7470,,
47122,오산,2014-06-26 00:00,500,5780,325,32
47122,오산,2014-06-26 00:00,700,3077,290,6
47122,오산,2014-06-26 00:00,850,1460,190,13
47122,오산,2014-06-26 00:00,925,740,265,2
47122,오산,2014-06-26 00:00,1000,69,70,2
47122,오산,2014-06-26 06:00,20,27160,,
47122,오산,2014-06-26 06:00,30,24420,,
47122,오산,2014-06-26 06:00,50,21070,,
47122,오산,2014-06-26 06:00,70,18920,,
47122,오산,2014-06-26 06:00,100,16710,,
47122,오산,2014-06-26 06:00,150,14170,,
47122,오산,2014-06-26 06:00,200,12300,,
47122,오산,2014-06-26 06:00,250,10810,,
47122,오산,2014-06-26 06:00,300,9560,,
47122,오산,2014-06-26 06:00,400,7470,,
47122,오산,2014-06-26 06:00,500,5770,,
47122,오산,2014-06-26 06:00,700,3071,,
47122,오산,2014-06-26 06:00,850,1454,45,15
47122,오산,2014-06-26 06:00,925,729,330,12
47122,오산,2014-06-26 06:00,1000,45,,
47122,오산,2014-06-26 12:00,30,24170,,
47122,오산,2014-06-26 12:00,50,20900,,
47122,오산,2014-06-26 12:00,70,18800,,
47122,오산,2014-06-26 12:00,100,16620,,
47122,오산,2014-06-26 12:00,150,14110,,
47122,오산,2014-06-26 12:00,200,12240,270,65
47122,오산,2014-06-26 12:00,250,10760,275,48
47122,오산,2014-06-26 12:00,300,9520,285,36
47122,오산,2014-06-26 12:00,400,7460,305,31
47122,오산,2014-06-26 12:00,500,5760,245,20
47122,오산,2014-06-26 12:00,700,3063,255,10
47122,오산,2014-06-26 12:00,850,1446,230,10
47122,오산,2014-06-26 12:00,925,723,220,5
47122,오산,2014-06-26 12:00,1000,,,
47122,오산,2014-06-26 18:00,50,20900,,
47122,오산,2014-06-26 18:00,70,18800,225,38
47122,오산,2014-06-26 18:00,100,16630,290,55
47122,오산,2014-06-26 18:00,150,14100,285,79
47122,오산,2014-06-26 18:00,200,12230,285,81
47122,오산,2014-06-26 18:00,250,10750,280,66
47122,오산,2014-06-26 18:00,300,9510,285,51
47122,오산,2014-06-26 18:00,400,7450,275,32
47122,오산,2014-06-26 18:00,500,5750,260,31
47122,오산,2014-06-26 18:00,700,3062,295,8
47122,오산,2014-06-26 18:00,850,1442,240,11
47122,오산,2014-06-26 18:00,925,719,270,6
47122,오산,2014-06-26 18:00,1000,46,,
47122,오산,2014-06-27 00:00,10,31830,,
47122,오산,2014-06-27 00:00,20,27030,,
47122,오산,2014-06-27 00:00,30,24320,,
47122,오산,2014-06-27 00:00,50,21010,,
47122,오산,2014-06-27 00:00,70,18880,,
47122,오산,2014-06-27 00:00,100,16680,,
47122,오산,2014-06-27 00:00,150,14150,300,72
47122,오산,2014-06-27 00:00,200,12260,280,75
47122,오산,2014-06-27 00:00,250,10780,265,60
47122,오산,2014-06-27 00:00,300,9530,270,61
47122,오산,2014-06-27 00:00,400,7450,270,47
47122,오산,2014-06-27 00:00,500,5760,265,31
47122,오산,2014-06-27 00:00,700,3064,285,10
47122,오산,2014-06-27 00:00,850,1440,235,13
47122,오산,2014-06-27 00:00,925,717,250,5
47122,오산,2014-06-27 00:00,1000,44,,
47122,오산,2014-06-27 06:00,20,27070,,
47122,오산,2014-06-27 06:00,30,24350,,
47122,오산,2014-06-27 06:00,50,21020,,
47122,오산,2014-06-27 06:00,70,18890,,
47122,오산,2014-06-27 06:00,100,16690,,
47122,오산,2014-06-27 06:00,150,14150,,
47122,오산,2014-06-27 06:00,200,12260,,
47122,오산,2014-06-27 06:00,250,10780,260,88
47122,오산,2014-06-27 06:00,300,9530,275,72
47122,오산,2014-06-27 06:00,400,7460,275,44
47122,오산,2014-06-27 06:00,500,5760,260,30
47122,오산,2014-06-27 06:00,700,3062,295,15
47122,오산,2014-06-27 06:00,850,1439,260,6
47122,오산,2014-06-27 06:00,925,715,275,6
47122,오산,2014-06-27 06:00,1000,32,,
47122,오산,2014-06-27 12:00,30,24160,,
47122,오산,2014-06-27 12:00,50,20920,,
47122,오산,2014-06-27 12:00,70,18820,275,54
47122,오산,2014-06-27 12:00,100,16640,270,60
47122,오산,2014-06-27 12:00,150,14110,270,71
47122,오산,2014-06-27 12:00,200,12230,270,81
47122,오산,2014-06-27 12:00,250,10750,280,94
47122,오산,2014-06-27 12:00,300,9510,260,76
47122,오산,2014-06-27 12:00,400,7430,280,53
47122,오산,2014-06-27 12:00,500,5740,265,32
47122,오산,2014-06-27 12:00,700,3050,270,16
47122,오산,2014-06-27 12:00,850,1427,275,12
47122,오산,2014-06-27 12:00,925,703,290,12
47122,오산,2014-06-27 12:00,1000,,,
47122,오산,2014-06-27 18:00,50,20870,,
47122,오산,2014-06-27 18:00,70,18780,,
47122,오산,2014-06-27 18:00,100,16580,,
47122,오산,2014-06-27 18:00,150,14040,,
47122,오산,2014-06-27 18:00,200,12180,,
47122,오산,2014-06-27 18:00,250,10730,265,69
47122,오산,2014-06-27 18:00,300,9480,270,75
47122,오산,2014-06-27 18:00,400,7390,275,60
47122,오산,2014-06-27 18:00,500,5710,290,41
47122,오산,2014-06-27 18:00,700,3032,245,14
47122,오산,2014-06-27 18:00,850,1417,260,14
47122,오산,2014-06-27 18:00,925,700,275,12
47122,오산,2014-06-27 18:00,1000,,,
47122,오산,2014-06-28 00:00,150,14060,,
47122,오산,2014-06-28 00:00,200,12170,,
47122,오산,2014-06-28 00:00,250,10680,260,80
47122,오산,2014-06-28 00:00,300,9440,265,72
47122,오산,2014-06-28 00:00,400,7370,265,47
47122,오산,2014-06-28 00:00,500,5690,280,29
47122,오산,2014-06-28 00:00,700,3024,270,16
47122,오산,2014-06-28 00:00,850,1415,285,13
47122,오산,2014-06-28 00:00,925,698,290,12
47122,오산,2014-06-28 00:00,1000,,,
47122,오산,2014-06-28 06:00,150,14050,,
47122,오산,2014-06-28 06:00,200,12160,,
47122,오산,2014-06-28 06:00,250,10670,,
47122,오산,2014-06-28 06:00,300,9420,255,63
47122,오산,2014-06-28 06:00,400,7350,290,24
47122,오산,2014-06-28 06:00,500,5680,280,37
47122,오산,2014-06-28 06:00,700,3020,310,25
47122,오산,2014-06-28 06:00,850,1413,295,12
47122,오산,2014-06-28 06:00,925,691,305,19
47122,오산,2014-06-28 06:00,1000,,,
47122,오산,2014-06-28 12:00,70,18750,,
47122,오산,2014-06-28 12:00,100,16550,,
47122,오산,2014-06-28 12:00,150,14000,275,67
47122,오산,2014-06-28 12:00,200,12120,280,67
47122,오산,2014-06-28 12:00,250,10640,295,55
47122,오산,2014-06-28 12:00,300,9410,305,31
47122,오산,2014-06-28 12:00,400,7370,310,35
47122,오산,2014-06-28 12:00,500,5690,310,31
47122,오산,2014-06-28 12:00,700,3017,295,14
47122,오산,2014-06-28 12:00,850,1409,265,23
47122,오산,2014-06-28 12:00,925,692,255,24
47122,오산,2014-06-28 12:00,1000,,,
47122,오산,2014-06-28 18:00,20,26750,20,17
47122,오산,2014-06-28 18:00,30,24120,55,11
47122,오산,2014-06-28 18:00,50,20850,345,7
47122,오산,2014-06-28 18:00,70,18760,315,21
47122,오산,2014-06-28 18:00,100,16540,295,55
47122,오산,2014-06-28 18:00,150,13990,280,66
47122,오산,2014-06-28 18:00,200,12120,275,43
47122,오산,2014-06-28 18:00,250,10660,325,12
47122,오산,2014-06-28 18:00,300,9430,285,15
47122,오산,2014-06-28 18:00,400,7390,295,22
47122,오산,2014-06-28 18:00,500,5700,290,20
47122,오산,2014-06-28 18:00,700,3022,300,13
47122,오산,2014-06-28 18:00,850,1414,280,19
47122,오산,2014-06-28 18:00,925,699,285,16
47122,오산,2014-06-28 18:00,1000,,,
47122,오산,2014-06-29 00:00,30,24340,,
47122,오산,2014-06-29 00:00,50,21000,,
47122,오산,2014-06-29 00:00,70,18860,290,54
47122,오산,2014-06-29 00:00,100,16630,290,60
47122,오산,2014-06-29 00:00,150,14060,295,63
47122,오산,2014-06-29 00:00,200,12190,300,54
47122,오산,2014-06-29 00:00,250,10730,295,33
47122,오산,2014-06-29 00:00,300,9490,295,30
47122,오산,2014-06-29 00:00,400,7430,305,31
47122,오산,2014-06-29 00:00,500,5730,300,19
47122,오산,2014-06-29 00:00,700,3038,310,15
47122,오산,2014-06-29 00:00,850,1426,315,10
47122,오산,2014-06-29 00:00,925,709,275,7
47122,오산,2014-06-29 00:00,1000,,,
47122,오산,2014-06-29 06:00,20,27070,90,23
47122,오산,2014-06-29 06:00,30,24360,80,15
47122,오산,2014-06-29 06:00,50,21020,270,1
47122,오산,2014-06-29 06:00,70,18890,285,20
47122,오산,2014-06-29 06:00,100,16660,300,47
47122,오산,2014-06-29 06:00,150,14110,290,65
47122,오산,2014-06-29 06:00,200,12260,290,83
47122,오산,2014-06-29 06:00,250,10790,295,79
47122,오산,2014-06-29 06:00,300,9530,300,53
47122,오산,2014-06-29 06:00,400,7450,290,29
47122,오산,2014-06-29 06:00,500,5750,300,22
47122,오산,2014-06-29 06:00,700,3049,320,5
47122,오산,2014-06-29 06:00,850,1435,145,5
47122,오산,2014-06-29 06:00,925,714,355,4
47122,오산,2014-06-29 06:00,1000,,,
47122,오산,2014-06-29 12:00,20,26770,,
47122,오산,2014-06-29 12:00,30,24140,,
47122,오산,2014-06-29 12:00,50,20880,230,2
47122,오산,2014-06-29 12:00,70,18770,300,26
47122,오산,2014-06-29 12:00,100,16580,295,56
47122,오산,2014-06-29 12:00,150,14060,290,60
47122,오산,2014-06-29 12:00,200,12240,280,71
47122,오산,2014-06-29 12:00,250,10770,285,73
47122,오산,2014-06-29 12:00,300,9520,290,55
47122,오산,2014-06-29 12:00,400,7430,300,32
47122,오산,2014-06-29 12:00,500,5740,300,20
47122,오산,2014-06-29 12:00,700,3054,340,19
47122,오산,2014-06-29 12:00,850,1439,150,6
47122,오산,2014-06-29 12:00,925,717,230,6
47122,오산,2014-06-29 12:00,1000,,,
47122,오산,2014-06-29 18:00,20,26790,90,27
47122,오산,2014-06-29 18:00,30,24130,65,19
47122,오산,2014-06-29 18:00,50,20870,55,2
47122,오산,2014-06-29 18:00,70,18770,280,17
47122,오산,2014-06-29 18:00,100,16580,290,52
47122,오산,2014-06-29 18:00,150,14060,285,68
47122,오산,2014-06-29 18:00,200,12230,285,63
47122,오산,2014-06-29 18:00,250,10760,275,42
47122,오산,2014-06-29 18:00,300,9510,295,36
47122,오산,2014-06-29 18:00,400,7430,285,26
47122,오산,2014-06-29 18:00,500,5750,310,20
47122,오산,2014-06-29 18:00,700,3064,20,5
47122,오산,2014-06-29 18:00,850,1452,345,9
47122,오산,2014-06-29 18:00,925,731,160,2
47122,오산,2014-06-29 18:00,1000,58,0,0
47122,오산,2014-06-30 00:00,20,27020,,
47122,오산,2014-06-30 00:00,30,24310,,
47122,오산,2014-06-30 00:00,50,21000,,
47122,오산,2014-06-30 00:00,70,18870,,
47122,오산,2014-06-30 00:00,100,16660,,
47122,오산,2014-06-30 00:00,150,14120,,
47122,오산,2014-06-30 00:00,200,12250,,
47122,오산,2014-06-30 00:00,250,10770,,
47122,오산,2014-06-30 00:00,300,9520,,
47122,오산,2014-06-30 00:00,400,7450,185,12
47122,오산,2014-06-30 00:00,500,5760,285,18
47122,오산,2014-06-30 00:00,700,3082,285,6
47122,오산,2014-06-30 00:00,850,1466,180,4
47122,오산,2014-06-30 00:00,925,745,35,3
47122,오산,2014-06-30 00:00,1000,73,0,0
47122,오산,2014-06-30 06:00,20,27070,,
47122,오산,2014-06-30 06:00,30,24350,75,6
47122,오산,2014-06-30 06:00,50,21020,15,2
47122,오산,2014-06-30 06:00,70,18890,290,13
47122,오산,2014-06-30 06:00,100,16670,280,47
47122,오산,2014-06-30 06:00,150,14110,275,52
47122,오산,2014-06-30 06:00,200,12240,295,37
47122,오산,2014-06-30 06:00,250,10780,300,31
47122,오산,2014-06-30 06:00,300,9530,305,27
47122,오산,2014-06-30 06:00,400,7460,315,15
47122,오산,2014-06-30 06:00,500,5770,295,11
47122,오산,2014-06-30 06:00,700,3088,60,2
47122,오산,2014-06-30 06:00,850,1469,155,6
47122,오산,2014-06-30 06:00,925,745,260,7
47122,오산,2014-06-30 06:00,1000,62,245,3
47122,오산,2014-06-30 12:00,50,20910,,
47122,오산,2014-06-30 12:00,70,18810,,
47122,오산,2014-06-30 12:00,100,16620,285,53
47122,오산,2014-06-30 12:00,150,14070,285,55
47122,오산,2014-06-30 12:00,200,12220,290,46
47122,오산,2014-06-30 12:00,250,10770,300,28
47122,오산,2014-06-30 12:00,300,9530,310,24
47122,오산,2014-06-30 12:00,400,7460,300,22
47122,오산,2014-06-30 12:00,500,5770,320,20
47122,오산,2014-06-30 12:00,700,3088,50,1
47122,오산,2014-06-30 12:00,850,1469,250,4
47122,오산,2014-06-30 12:00,925,745,340,5
47122,오산,2014-06-30 12:00,1000,66,265,1
47122,오산,2014-06-30 18:00,20,26860,75,18
47122,오산,2014-06-30 18:00,30,24180,80,20
47122,오산,2014-06-30 18:00,50,20910,360,6
47122,오산,2014-06-30 18:00,70,18800,320,16
47122,오산,2014-06-30 18:00,100,16600,290,43
47122,오산,2014-06-30 18:00,150,14070,285,60
47122,오산,2014-06-30 18:00,200,12230,295,43
47122,오산,2014-06-30 18:00,250,10780,300,21
47122,오산,2014-06-30 18:00,300,9540,275,16
47122,오산,2014-06-30 18:00,400,7480,290,17
47122,오산,2014-06-30 18:00,500,5780,320,16
47122,오산,2014-06-30 18:00,700,3099,180,7
47122,오산,2014-06-30 18:00,850,1479,250,5
47122,오산,2014-06-30 18:00,925,756,220,10
47122,오산,2014-06-30 18:00,1000,82,200,1
47122,오산,2014-07-01 00:00,10,31880,,
47122,오산,2014-07-01 00:00,20,27130,,
47122,오산,2014-07-01 00:00,30,24390,,
47122,오산,2014-07-01 00:00,50,21060,,
47122,오산,2014-07-01 00:00,70,18920,,
47122,오산,2014-07-01 00:00,100,16700,,
47122,오산,2014-07-01 00:00,150,14140,,
47122,오산,2014-07-01 00:00,200,12280,,
47122,오산,2014-07-01 00:00,250,10810,,
47122,오산,2014-07-01 00:00,300,9570,,
